latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
8.45005,80.63035,350.91,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,296.56,16.71,D
8.44962,80.62689,337.24,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,296.85,8.37,D
8.40331,80.21985,367,0.36,0.57,2026-09-02,0835,N21,high,2.0NRT,298.11,10.26,D
8.45283,80.60887,355.34,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,297.91,15.24,D
8.45239,80.60542,353.99,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,297.64,13.95,D
8.48469,80.77297,335.75,0.4,0.6,2026-09-02,0835,N21,nominal,2.0NRT,296.42,9.91,D
8.50617,80.8543,335.45,0.4,0.6,2026-09-02,0835,N21,nominal,2.0NRT,296.03,7.56,D
8.49331,80.75359,337.16,0.39,0.6,2026-09-02,0835,N21,nominal,2.0NRT,294.24,4.26,D
8.49195,80.74293,338.35,0.39,0.6,2026-09-02,0835,N21,nominal,2.0NRT,295.22,5.11,D
8.49149,80.73936,332.64,0.39,0.6,2026-09-02,0835,N21,nominal,2.0NRT,296.07,5.11,D
8.50842,80.82822,331.78,0.4,0.6,2026-09-02,0835,N21,nominal,2.0NRT,296.89,7.23,D
8.51389,80.82745,338.8,0.4,0.6,2026-09-02,0835,N21,nominal,2.0NRT,295.63,7.23,D
8.51845,80.81954,343.67,0.4,0.6,2026-09-02,0835,N21,nominal,2.0NRT,295.42,1.59,D
8.51557,80.75419,339.29,0.39,0.6,2026-09-02,0835,N21,nominal,2.0NRT,293.77,2.51,D
8.53111,80.78838,353.83,0.4,0.6,2026-09-02,0835,N21,nominal,2.0NRT,295.47,7.12,D
8.52173,80.6739,330.18,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,295.65,6.45,D
8.54684,80.73882,367,0.39,0.6,2026-09-02,0835,N21,high,2.0NRT,296.64,9.8,D
8.54825,80.74957,335.91,0.39,0.6,2026-09-02,0835,N21,nominal,2.0NRT,295.46,3.61,D
8.54778,80.74599,333.38,0.39,0.6,2026-09-02,0835,N21,nominal,2.0NRT,295.57,3.61,D
8.55798,80.78122,344.92,0.4,0.6,2026-09-02,0835,N21,nominal,2.0NRT,296.05,10.14,D
8.55751,80.77762,342.6,0.4,0.6,2026-09-02,0835,N21,nominal,2.0NRT,296.82,8.24,D
8.56487,80.79127,344.2,0.4,0.6,2026-09-02,0835,N21,nominal,2.0NRT,297.08,7.18,D
8.51248,80.39674,340.13,0.37,0.58,2026-09-02,0835,N21,nominal,2.0NRT,296.46,8.26,D
8.55551,80.63744,367,0.39,0.59,2026-09-02,0835,N21,high,2.0NRT,296.36,11.88,D
8.51999,80.37193,367,0.37,0.58,2026-09-02,0835,N21,high,2.0NRT,293.82,20.76,D
8.55505,80.634,331.04,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,295.32,5.93,D
8.57455,80.73869,334.68,0.39,0.6,2026-09-02,0835,N21,nominal,2.0NRT,296.42,6.61,D
8.56559,80.67166,344.1,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,297.47,12.14,D
15.66465,79.57255,335.9,0.41,0.61,2026-09-02,0835,N21,nominal,2.0NRT,290.83,4.97,D
8.57197,80.67805,343.89,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,295.9,16.84,D
8.5715,80.67453,352.78,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,297.4,12.14,D
16.16818,78.917,333.24,0.37,0.58,2026-09-02,0835,N21,nominal,2.0NRT,288.62,3.14,D
8.55611,80.55986,336.57,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,293.11,4.57,D
17.58122,79.99252,336.43,0.46,0.64,2026-09-02,0837,N21,nominal,2.0NRT,288.03,4.4,D
8.58996,80.72951,333.81,0.39,0.6,2026-09-02,0835,N21,nominal,2.0NRT,295.59,2.26,D
8.57856,80.64496,332.25,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,296.12,5.92,D
17.6793,75.30967,333.82,0.45,0.47,2026-09-02,0837,N21,nominal,2.0NRT,297.15,8.02,D
8.55768,80.63666,367,0.39,0.59,2026-09-02,0835,N21,high,2.0NRT,296.47,9.72,D
8.56208,80.67159,346.54,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,297.52,9.58,D
18.45843,74.21844,334.79,0.4,0.44,2026-09-02,0837,N21,nominal,2.0NRT,291.29,3.53,D
8.57597,80.73802,345.6,0.39,0.6,2026-09-02,0835,N21,nominal,2.0NRT,296.24,9.51,D
21.10544,72.64433,333.95,0.52,0.41,2026-09-02,0837,N21,nominal,2.0NRT,292.7,5.69,D
8.5684,80.67799,340.4,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,294.93,11.72,D
8.56796,80.67445,351.7,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,295.93,9.58,D
21.10416,72.63442,335.35,0.52,0.41,2026-09-02,0837,N21,nominal,2.0NRT,290.75,8.63,D
8.57383,80.67727,338,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,296.53,8.62,D
18.01028,54.57227,342.04,0.78,0.78,2026-09-02,0837,N21,nominal,2.0NRT,303.53,11.01,D
8.57339,80.67374,339.47,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,296.63,7.48,D
8.55883,80.55884,340.79,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,294.65,8.46,D
18.01496,54.56886,343.19,0.78,0.78,2026-09-02,0837,N21,nominal,2.0NRT,303.84,11.5,D
8.58598,80.72949,332.51,0.39,0.6,2026-09-02,0835,N21,nominal,2.0NRT,295.23,2.22,D
8.57524,80.64486,335.05,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,296.15,5.34,D
18.32405,55.10456,349.36,0.71,0.75,2026-09-02,0837,N21,nominal,2.0NRT,305.57,7.62,D
8.61506,80.69706,337.51,0.39,0.6,2026-09-02,0835,N21,nominal,2.0NRT,294.75,3.09,D
19.2654,56.17505,337.8,0.58,0.69,2026-09-02,0837,N21,nominal,2.0NRT,304.9,2.43,D
8.6146,80.6935,333.95,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,292.95,3.09,D
8.59435,80.45303,367,0.38,0.59,2026-09-02,0835,N21,high,2.0NRT,299,68.81,D
20.37672,55.93508,348.57,0.56,0.69,2026-09-02,0837,N21,nominal,2.0NRT,306.63,3.13,D
8.62747,80.53907,338.14,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,293.93,2.71,D
21.33061,56.70016,346.89,0.48,0.65,2026-09-02,0839,N21,nominal,2.0NRT,305.67,7.67,D
8.64796,80.65276,367,0.39,0.59,2026-09-02,0835,N21,high,2.0NRT,296.16,34.53,D
8.64752,80.64942,334.96,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,300.98,36.25,D
21.32959,56.69568,335.75,0.48,0.65,2026-09-02,0839,N21,nominal,2.0NRT,304.41,6.07,D
8.64707,80.64605,330.38,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,294.72,36.25,D
21.83641,56.67896,339.05,0.47,0.64,2026-09-02,0839,N21,nominal,2.0NRT,306.76,2.28,D
8.6497,80.62423,367,0.39,0.59,2026-09-02,0835,N21,high,2.0NRT,297.01,17.09,D
8.65339,80.6521,343.1,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,294.01,34.53,D
8.65295,80.64875,350.18,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,296.55,36.25,D
21.93888,57.07436,342.1,0.44,0.63,2026-09-02,0839,N21,nominal,2.0NRT,301.58,12.75,D
8.65513,80.62356,352.07,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,297.04,38.15,D
8.66132,80.46508,340.68,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,295.76,5.67,D
21.89259,56.84481,337.02,0.46,0.63,2026-09-02,0839,N21,nominal,2.0NRT,302.36,0.9,D
8.66491,80.46529,367,0.38,0.59,2026-09-02,0835,N21,high,2.0NRT,297.41,15.41,D
8.75556,81.00182,334.68,0.41,0.61,2026-09-02,0835,N21,nominal,2.0NRT,293.76,3.69,D
22.32408,56.47104,338.87,0.47,0.64,2026-09-02,0839,N21,nominal,2.0NRT,304.86,3.56,D
8.68837,80.35244,338.27,0.37,0.58,2026-09-02,0835,N21,nominal,2.0NRT,295.21,4.09,D
25.23136,68.33038,336.13,0.39,0.36,2026-09-02,0839,N21,nominal,2.0NRT,305.9,3.03,D
8.70691,80.45286,331.87,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,294.74,1.52,D
8.69902,80.35105,332.53,0.37,0.58,2026-09-02,0835,N21,nominal,2.0NRT,296.32,4.67,D
22.87848,55.92498,342.87,0.5,0.66,2026-09-02,0839,N21,low,2.0NRT,314.12,2.35,D
8.77048,80.81268,330.02,0.4,0.6,2026-09-02,0835,N21,nominal,2.0NRT,296.22,3.46,D
8.7549,80.36384,349.94,0.37,0.58,2026-09-02,0835,N21,nominal,2.0NRT,296.63,7.17,D
22.87463,55.61463,349.39,0.52,0.67,2026-09-02,0839,N21,nominal,2.0NRT,315.95,3.84,D
8.75334,80.36287,337.55,0.37,0.58,2026-09-02,0835,N21,nominal,2.0NRT,295.92,5.37,D
22.92467,55.80223,342.94,0.51,0.66,2026-09-02,0839,N21,low,2.0NRT,315.9,2.38,D
8.49523,77.96259,352.28,0.51,0.49,2026-09-02,0835,N21,nominal,2.0NRT,301.69,25.01,D
8.95637,80.38986,331.37,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,293.22,2.82,D
22.87652,55.61522,342.98,0.52,0.67,2026-09-02,0839,N21,low,2.0NRT,315.71,1.78,D
8.6472,77.50002,340.26,0.47,0.48,2026-09-02,0835,N21,nominal,2.0NRT,304.49,3.96,D
22.92773,55.80227,350.86,0.51,0.66,2026-09-02,0839,N21,nominal,2.0NRT,315.49,2.4,D
9.13914,80.78933,367,0.41,0.6,2026-09-02,0835,N21,high,2.0NRT,290.69,10.22,D
9.22418,80.3151,339.65,0.38,0.58,2026-09-02,0835,N21,nominal,2.0NRT,294.55,3.8,D
25.38636,68.58159,331.78,0.4,0.37,2026-09-02,0839,N21,low,2.0NRT,304.01,2.63,D
8.88936,77.75757,344.57,0.5,0.49,2026-09-02,0835,N21,nominal,2.0NRT,306.66,7.23,D
9.3835,80.50597,352.84,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,297.68,8.93,D
23.19311,55.45713,351.9,0.53,0.67,2026-09-02,0839,N21,nominal,2.0NRT,317.68,4.96,D
8.98586,77.47747,338.9,0.48,0.48,2026-09-02,0835,N21,nominal,2.0NRT,304.56,3.8,D
9.40174,80.39365,355.52,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,296.04,6.43,D
25.85086,68.94112,335.7,0.41,0.37,2026-09-02,0839,N21,nominal,2.0NRT,304.83,2.11,D
9.40128,80.39021,334.64,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,295.51,6.43,D
9.04664,77.71947,339.28,0.5,0.49,2026-09-02,0835,N21,nominal,2.0NRT,306.41,5.58,D
9.04555,77.72089,341.89,0.5,0.49,2026-09-02,0835,N21,nominal,2.0NRT,305.84,5.52,D
9.399,80.39297,367,0.38,0.59,2026-09-02,0835,N21,high,2.0NRT,295.43,9.23,D
9.41911,80.42213,342.87,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,296.01,4.51,D
9.41925,80.37983,333.82,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,295.94,3.58,D
24.50603,56.60782,334.99,0.42,0.61,2026-09-02,0839,N21,nominal,2.0NRT,300.97,3.61,D
9.41664,80.35916,337.76,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,296.21,3.24,D
24.99139,55.6246,340.69,0.47,0.64,2026-09-02,0839,N21,low,2.0NRT,312.85,2.3,D
9.42202,80.35846,343,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,295.69,4.16,D
9.47271,80.49713,339.12,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,294.87,3.9,D
27.48977,68.25854,342.22,0.4,0.37,2026-09-02,0839,N21,nominal,2.0NRT,306.77,5.88,D
9.47225,80.49359,330.81,0.39,0.59,2026-09-02,0835,N21,nominal,2.0NRT,294.56,3.9,D
9.12569,77.41118,334.03,0.47,0.48,2026-09-02,0835,N21,nominal,2.0NRT,303.06,2.64,D
27.49312,68.25793,343.01,0.4,0.37,2026-09-02,0839,N21,nominal,2.0NRT,307.84,5.07,D
9.54636,80.36561,351.55,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,290.74,7.37,D
9.55174,80.36488,331.95,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,289.11,2.8,D
27.49256,68.25392,335.41,0.4,0.37,2026-09-02,0839,N21,nominal,2.0NRT,303.45,5.07,D
9.64176,80.31894,339.19,0.38,0.59,2026-09-02,0835,N21,nominal,2.0NRT,289.21,4.8,D
9.46896,78.68177,340.97,0.58,0.52,2026-09-02,0835,N21,nominal,2.0NRT,299.01,4.74,D
9.44849,77.66959,341.36,0.5,0.49,2026-09-02,0835,N21,nominal,2.0NRT,308.53,21.3,D
9.72765,77.54507,344.84,0.49,0.49,2026-09-02,0835,N21,nominal,2.0NRT,307.1,27.73,D
9.80838,77.4108,333.03,0.48,0.48,2026-09-02,0835,N21,nominal,2.0NRT,302.39,2.7,D
9.9884,77.44849,342.86,0.49,0.49,2026-09-02,0835,N21,nominal,2.0NRT,301.58,5.8,D
10.76591,78.63389,332.65,0.61,0.53,2026-09-02,0837,N21,nominal,2.0NRT,299.67,4.46,D
10.86781,77.73611,336.59,0.53,0.5,2026-09-02,0837,N21,nominal,2.0NRT,302.33,2.79,D
10.86859,77.7392,338.51,0.53,0.5,2026-09-02,0837,N21,nominal,2.0NRT,301.4,6.27,D
11.17819,77.71023,331.93,0.53,0.5,2026-09-02,0837,N21,nominal,2.0NRT,298.86,4.45,D
11.72303,78.5864,332.6,0.62,0.54,2026-09-02,0837,N21,nominal,2.0NRT,293.09,5.77,D
12.1201,79.1136,331.81,0.34,0.56,2026-09-02,0837,N21,nominal,2.0NRT,296.61,3.43,D
12.0616,77.02872,343.15,0.49,0.49,2026-09-02,0837,N21,nominal,2.0NRT,296.93,9.89,D
12.42042,78.76832,336.12,0.33,0.55,2026-09-02,0837,N21,nominal,2.0NRT,288.62,3.86,D
28.16575,67.75537,339.25,0.39,0.36,2026-09-02,0839,N21,nominal,2.0NRT,308.09,7.24,D
28.18286,67.73184,340.69,0.39,0.36,2026-09-02,0839,N21,nominal,2.0NRT,307.74,6.22,D
28.23602,67.8653,344.16,0.4,0.37,2026-09-02,0839,N21,nominal,2.0NRT,308.73,11.34,D
28.22853,67.78882,351.15,0.39,0.37,2026-09-02,0839,N21,nominal,2.0NRT,310.26,11.28,D
29.7874,72.75357,331.69,0.45,0.47,2026-09-02,0839,N21,nominal,2.0NRT,296.44,2.91,D
27.17103,56.05508,344.7,0.39,0.6,2026-09-02,0839,N21,nominal,2.0NRT,301.44,7.36,D
27.17012,56.05127,350.45,0.39,0.6,2026-09-02,0839,N21,nominal,2.0NRT,301.42,9.6,D
31.09241,74.68892,335.77,0.6,0.53,2026-09-02,0839,N21,nominal,2.0NRT,295.36,4.61,D
31.12882,74.65296,339.88,0.6,0.53,2026-09-02,0839,N21,nominal,2.0NRT,294.93,7.4,D
28.60061,57.72541,347.41,0.58,0.52,2026-09-02,0839,N21,nominal,2.0NRT,314.9,10.23,D
31.45514,72.19753,332.78,0.43,0.46,2026-09-02,0841,N21,nominal,2.0NRT,297.33,3.04,D
29.99309,55.85383,340.6,0.35,0.57,2026-09-02,0841,N21,nominal,2.0NRT,315.47,4.29,D
29.99232,55.8506,343.65,0.35,0.57,2026-09-02,0841,N21,nominal,2.0NRT,314.49,4.29,D
30.08268,55.39814,352.32,0.37,0.58,2026-09-02,0841,N21,nominal,2.0NRT,317.12,8.4,D
30.08289,55.39883,351.95,0.37,0.58,2026-09-02,0841,N21,nominal,2.0NRT,317.58,8.92,D
33.27079,71.31037,340.63,0.41,0.45,2026-09-02,0841,N21,nominal,2.0NRT,297.65,2.88,D
35.5528,67.34576,336.61,0.43,0.38,2026-09-02,0841,N21,nominal,2.0NRT,307.58,4.11,D
37.03736,80.3027,335.1,0.72,0.76,2026-09-02,0841,N21,nominal,2.0NRT,304.53,10.86,D
37.03202,62.41673,342.9,0.4,0.37,2026-09-02,0843,N21,low,2.0NRT,317.53,10.4,D
37.15094,61.36454,346.58,0.42,0.37,2026-09-02,0843,N21,nominal,2.0NRT,310.3,7.03,D
38.05061,67.2646,344.69,0.45,0.39,2026-09-02,0843,N21,low,2.0NRT,317.96,15.59,D
37.9258,65.62731,337.53,0.4,0.37,2026-09-02,0843,N21,nominal,2.0NRT,311.21,3.54,D
37.77948,64.28442,341.98,0.39,0.36,2026-09-02,0843,N21,low,2.0NRT,314.11,7.21,D
37.22305,60.35555,337.13,0.45,0.39,2026-09-02,0843,N21,low,2.0NRT,311.32,3.21,D
37.49793,61.84993,335.69,0.4,0.37,2026-09-02,0843,N21,low,2.0NRT,308.73,2.47,D
37.49717,61.84546,337.29,0.4,0.37,2026-09-02,0843,N21,low,2.0NRT,309.49,2.47,D
37.61945,62.13842,342.7,0.4,0.37,2026-09-02,0843,N21,nominal,2.0NRT,310.66,4.47,D
37.65561,61.90721,333.95,0.4,0.37,2026-09-02,0843,N21,nominal,2.0NRT,308.39,2.71,D
37.5942,61.52806,339.07,0.41,0.37,2026-09-02,0843,N21,low,2.0NRT,313.11,5.14,D
37.61084,61.60427,337.72,0.41,0.37,2026-09-02,0843,N21,low,2.0NRT,311.67,3.77,D
37.79698,62.55136,341.63,0.39,0.36,2026-09-02,0843,N21,low,2.0NRT,313.89,5.36,D
37.72681,62.12509,336.21,0.4,0.37,2026-09-02,0843,N21,low,2.0NRT,308.96,3.57,D
37.80957,60.16943,353.45,0.44,0.39,2026-09-02,0843,N21,nominal,2.0NRT,311.67,13.47,D
38.13798,61.91905,336.34,0.4,0.37,2026-09-02,0843,N21,low,2.0NRT,307.75,2.64,D
37.98938,58.55488,337.89,0.51,0.41,2026-09-02,0843,N21,low,2.0NRT,312.73,7.22,D
37.98994,58.55213,336.93,0.51,0.41,2026-09-02,0843,N21,low,2.0NRT,311.34,7.06,D
39.1551,63.31757,330.51,0.38,0.36,2026-09-02,0843,N21,low,2.0NRT,304.96,3.91,D
18.01316,54.5709,335.71,0.46,0.64,2026-09-02,1017,N21,low,2.0NRT,309.06,11.47,D
18.01358,54.57528,355.63,0.46,0.64,2026-09-02,1017,N21,low,2.0NRT,310.73,17.45,D
18.32403,55.10515,338.96,0.51,0.66,2026-09-02,1017,N21,nominal,2.0NRT,307.13,3.09,D
19.26487,56.17734,338.69,0.61,0.71,2026-09-02,1019,N21,nominal,2.0NRT,305.55,3.54,D
21.33493,56.70144,348.11,0.7,0.75,2026-09-02,1019,N21,nominal,2.0NRT,303.82,8.84,D
21.33443,56.69473,341.52,0.7,0.75,2026-09-02,1019,N21,nominal,2.0NRT,303.1,8.84,D
21.33579,56.70072,350.41,0.7,0.75,2026-09-02,1019,N21,nominal,2.0NRT,303.68,12.9,D
21.33532,56.69401,336.23,0.7,0.75,2026-09-02,1019,N21,nominal,2.0NRT,302.57,9.81,D
21.93986,57.07476,336.11,0.75,0.77,2026-09-02,1019,N21,nominal,2.0NRT,300.82,3.98,D
22.88176,55.92899,352.61,0.65,0.73,2026-09-02,1019,N21,nominal,2.0NRT,310.84,7.39,D
22.87934,55.92654,347.2,0.65,0.73,2026-09-02,1019,N21,nominal,2.0NRT,310.62,5.34,D
22.9241,55.80428,347.6,0.63,0.72,2026-09-02,1019,N21,nominal,2.0NRT,313.2,4.08,D
22.92881,55.80268,343.28,0.63,0.72,2026-09-02,1019,N21,nominal,2.0NRT,312.34,3.24,D
23.18749,55.45885,345.55,0.61,0.71,2026-09-02,1019,N21,nominal,2.0NRT,313.17,3.07,D
24.00281,55.49784,344.57,0.62,0.72,2026-09-02,1019,N21,low,2.0NRT,316.03,17.4,D
24.00321,55.50385,355.65,0.62,0.72,2026-09-02,1019,N21,low,2.0NRT,316.86,23.67,D
27.16944,56.06022,338.9,0.72,0.76,2026-09-02,1021,N21,nominal,2.0NRT,299.27,11.72,D
27.16903,56.06036,339.12,0.72,0.76,2026-09-02,1021,N21,nominal,2.0NRT,299.15,7.49,D
27.16867,56.05292,335.34,0.72,0.76,2026-09-02,1021,N21,nominal,2.0NRT,299.18,6.09,D
9.554,77.51099,305.24,0.67,0.74,2026-09-02,1930,N21,nominal,2.0NRT,284.49,2.91,N
9.55277,77.52119,315.08,0.67,0.74,2026-09-02,1930,N21,nominal,2.0NRT,285.34,3.9,N
8.08466,80.78857,307.24,0.38,0.59,2026-09-02,1930,N21,nominal,2.0NRT,292.1,0.82,N
7.96914,79.79006,308.81,0.44,0.63,2026-09-02,1930,N21,nominal,2.0NRT,290.13,2.83,N
7.7646,80.32034,305.81,0.4,0.6,2026-09-02,1930,N21,nominal,2.0NRT,290,0.64,N
7.55519,81.2989,305.36,0.34,0.56,2026-09-02,1930,N21,nominal,2.0NRT,292.47,1.05,N
7.55478,81.30197,312.9,0.34,0.56,2026-09-02,1930,N21,nominal,2.0NRT,292.41,1.05,N
7.02072,81.32434,302.26,0.34,0.56,2026-09-02,1930,N21,nominal,2.0NRT,289.46,0.55,N
6.97619,80.8647,297.77,0.36,0.58,2026-09-02,1930,N21,nominal,2.0NRT,287.07,0.35,N
6.83996,81.52399,306,0.32,0.55,2026-09-02,1930,N21,nominal,2.0NRT,292.23,1.15,N
6.84481,81.4537,315.7,0.33,0.55,2026-09-02,1930,N21,nominal,2.0NRT,291.56,1.45,N
6.79918,81.55935,318.57,0.32,0.55,2026-09-02,1930,N21,nominal,2.0NRT,292.49,1.9,N
6.36039,80.89611,306.93,0.35,0.57,2026-09-02,1930,N21,nominal,2.0NRT,288.72,0.57,N
23.7809,86.37282,296.71,0.52,0.5,2026-09-02,1925,N21,nominal,2.0NRT,286.58,1.28,N
23.83971,84.94757,301.57,0.32,0.55,2026-09-02,1925,N21,nominal,2.0NRT,282.24,0.58,N
23.82531,84.93956,301.47,0.32,0.55,2026-09-02,1925,N21,nominal,2.0NRT,283.29,1.14,N
23.67995,86.09299,338.55,0.54,0.51,2026-09-02,1925,N21,nominal,2.0NRT,287.94,7.49,N
23.67585,86.08719,306.47,0.54,0.51,2026-09-02,1925,N21,nominal,2.0NRT,288.21,1.51,N
23.67422,86.10291,304.18,0.54,0.51,2026-09-02,1925,N21,nominal,2.0NRT,287.89,1.12,N
23.66697,86.09344,305.05,0.54,0.51,2026-09-02,1925,N21,nominal,2.0NRT,287.69,1.51,N
23.69418,85.28749,295.67,0.6,0.53,2026-09-02,1925,N21,nominal,2.0NRT,280.78,1.46,N
23.61014,85.676,297.69,0.57,0.52,2026-09-02,1925,N21,nominal,2.0NRT,277.48,1.56,N
19.22768,101.80341,304.91,0.34,0.56,2026-09-02,1925,N21,nominal,2.0NRT,287.94,0.53,N
20.95447,85.01464,305.03,0.58,0.52,2026-09-02,1925,N21,nominal,2.0NRT,283.38,4.5,N
20.89001,84.97901,314.27,0.58,0.52,2026-09-02,1925,N21,nominal,2.0NRT,285.43,3.31,N
20.8899,84.98321,316.9,0.58,0.52,2026-09-02,1925,N21,nominal,2.0NRT,285.7,4.13,N
20.86519,84.98612,316.15,0.58,0.52,2026-09-02,1925,N21,nominal,2.0NRT,286.58,3.42,N
20.86458,84.99162,307.49,0.58,0.52,2026-09-02,1925,N21,nominal,2.0NRT,286.53,3.42,N
14.66532,79.29611,295.26,0.59,0.7,2026-09-02,1928,N21,nominal,2.0NRT,285.13,8.21,N
14.01969,79.48206,295.17,0.56,0.69,2026-09-02,1928,N21,nominal,2.0NRT,284.89,6.08,N
14.02264,79.48049,295.18,0.56,0.69,2026-09-02,1928,N21,nominal,2.0NRT,284.97,5.37,N
12.85405,79.90118,300.05,0.51,0.66,2026-09-02,1928,N21,nominal,2.0NRT,275.19,2.41,N
12.85352,79.90586,311.12,0.51,0.66,2026-09-02,1928,N21,nominal,2.0NRT,275.24,2.41,N
12.84747,79.90509,327.42,0.51,0.66,2026-09-02,1928,N21,nominal,2.0NRT,274.01,4.15,N
12.84799,79.90044,306.77,0.51,0.66,2026-09-02,1928,N21,nominal,2.0NRT,275.44,4.15,N
36.58929,101.48666,310.01,0.47,0.4,2026-09-02,1921,N21,nominal,2.0NRT,285.29,1.74,N
26.30195,72.90171,306.66,0.48,0.4,2026-09-02,2106,N21,nominal,2.0NRT,295.26,1.35,N
24.93384,74.63349,307.05,0.41,0.45,2026-09-02,2106,N21,nominal,2.0NRT,289.51,1.33,N
25.86192,68.93118,307.72,0.38,0.36,2026-09-02,2106,N21,nominal,2.0NRT,297.01,0.5,N
24.69213,74.68027,301.01,0.42,0.45,2026-09-02,2106,N21,nominal,2.0NRT,285.86,0.77,N
24.65985,74.63496,303.63,0.42,0.45,2026-09-02,2106,N21,nominal,2.0NRT,288.06,1.81,N
24.69158,73.00177,305.2,0.51,0.41,2026-09-02,2106,N21,nominal,2.0NRT,293.75,1.56,N
25.38794,68.58288,327.62,0.38,0.36,2026-09-02,2106,N21,nominal,2.0NRT,296.32,2.05,N
23.26631,70.25797,305.63,0.41,0.37,2026-09-02,2108,N21,nominal,2.0NRT,294.02,1.08,N
24.99231,55.62241,308.74,0.59,0.7,2026-09-02,2108,N21,nominal,2.0NRT,296.77,1.59,N
24.99189,55.62836,307.16,0.59,0.7,2026-09-02,2108,N21,nominal,2.0NRT,296.51,1.42,N
23.4986,68.57943,306.78,0.38,0.36,2026-09-02,2108,N21,nominal,2.0NRT,291.89,1.01,N
22.92629,69.82218,305.4,0.4,0.37,2026-09-02,2108,N21,nominal,2.0NRT,293.72,1.74,N
22.93328,69.69582,318.9,0.4,0.37,2026-09-02,2108,N21,nominal,2.0NRT,292.01,1.42,N
22.93265,69.69967,310.89,0.4,0.37,2026-09-02,2108,N21,nominal,2.0NRT,291.53,1.42,N
22.93201,69.70352,305.43,0.4,0.37,2026-09-02,2108,N21,nominal,2.0NRT,292.37,1.56,N
22.92994,69.69517,302.4,0.4,0.37,2026-09-02,2108,N21,nominal,2.0NRT,289.38,0.57,N
24.50576,56.60465,334.68,0.5,0.66,2026-09-02,2108,N21,nominal,2.0NRT,294.79,8.15,N
24.50537,56.60963,326.97,0.5,0.66,2026-09-02,2108,N21,nominal,2.0NRT,294.37,8.15,N
24.32326,54.46866,310.03,0.69,0.74,2026-09-02,2108,N21,nominal,2.0NRT,297.66,3.48,N
22.33987,69.85667,307.95,0.41,0.37,2026-09-02,2108,N21,nominal,2.0NRT,295.24,2.26,N
22.33454,69.86774,310.66,0.41,0.37,2026-09-02,2108,N21,nominal,2.0NRT,296.02,3.38,N
21.16569,72.67112,316.32,0.56,0.43,2026-09-02,2108,N21,nominal,2.0NRT,291.74,3.52,N
21.11116,72.63615,312.42,0.55,0.43,2026-09-02,2108,N21,nominal,2.0NRT,292.67,3.17,N
21.10537,72.64582,338.79,0.55,0.43,2026-09-02,2108,N21,nominal,2.0NRT,292.98,13.36,N
21.10441,72.65108,305.34,0.56,0.43,2026-09-02,2108,N21,nominal,2.0NRT,291.72,1.8,N
21.10342,72.63448,331.44,0.55,0.43,2026-09-02,2108,N21,nominal,2.0NRT,292.86,11.47,N
21.10053,72.65025,308.09,0.56,0.43,2026-09-02,2108,N21,nominal,2.0NRT,291.26,1.8,N
